amfi_code,date,nav
118721,2025-08-08,4777.2478
118721,2025-08-11,4773.5514
118721,2025-08-12,4777.1901
118721,2025-08-13,4781.173
118721,2025-08-14,4782.6691
118721,2025-08-15,4781.5337
118721,2025-08-18,4783.4419
118721,2025-08-19,4785.953
118721,2025-08-20,4795.754
118721,2025-08-21,4792.8075
118721,2025-08-22,4791.3793
118721,2025-08-25,4793.9795
118721,2025-08-26,4793.9885
118721,2025-08-27,4794.7454
118721,2025-08-28,4801.1143
118721,2025-08-29,4788.8122
118721,2025-09-01,4787.184
118721,2025-09-02,4780.0777
118721,2025-09-03,4775.5946
118721,2025-09-04,4788.3099
118721,2025-09-05,4792.4092
118721,2025-09-08,4798.2056
118721,2025-09-09,4799.0568
118721,2025-09-10,4803.9358
118721,2025-09-11,4796.6884
118721,2025-09-12,4802.9061
118721,2025-09-15,4800.2073
118721,2025-09-16,4798.895
118721,2025-09-17,4802.557
118721,2025-09-18,4805.3155
118721,2025-09-19,4806.9616
118721,2025-09-22,4801.6491
118721,2025-09-23,4803.3669
118721,2025-09-24,4809.2198
118721,2025-09-25,4807.8994
118721,2025-09-26,4815.4617
118721,2025-09-29,4812.5013
118721,2025-09-30,4813.7742
118721,2025-10-01,4822.4065
118721,2025-10-02,4820.3644
118721,2025-10-03,4826.6884
118721,2025-10-06,4837.4644
118721,2025-10-07,4839.5395
118721,2025-10-08,4838.2373
118721,2025-10-09,4835.7466
118721,2025-10-10,4843.3026
118721,2025-10-13,4850.7353
118721,2025-10-14,4859.0167
118721,2025-10-15,4860.1105
118721,2025-10-16,4866.4079
118721,2025-10-17,4867.4255
118721,2025-10-20,4864.3827
118721,2025-10-21,4871.1059
118721,2025-10-22,4880.3211
118721,2025-10-23,4876.599
118721,2025-10-24,4872.788
118721,2025-10-27,4874.2397
118721,2025-10-28,4880.1573
118721,2025-10-29,4875.8829
118721,2025-10-30,4878.2474
118721,2025-10-31,4876.6255
118721,2025-11-03,4881.301
118721,2025-11-04,4878.6654
118721,2025-11-05,4883.6891
118721,2025-11-06,4884.1761
118721,2025-11-07,4880.8588
118721,2025-11-10,4882.4286
118721,2025-11-11,4874.2259
118721,2025-11-12,4872.758
118721,2025-11-13,4875.6589
118721,2025-11-14,4868.2781
118721,2025-11-17,4857.0168
118721,2025-11-18,4846.9072
118721,2025-11-19,4854.5899
118721,2025-11-20,4855.4694
118721,2025-11-21,4854.1365
118721,2025-11-24,4859.9764
118721,2025-11-25,4859.2644
118721,2025-11-26,4861.8223
118721,2025-11-27,4863.2016
118721,2025-11-28,4862.1654
118721,2025-12-01,4864.8497
118721,2025-12-02,4869.8663
118721,2025-12-03,4870.222
118721,2025-12-04,4869.2352
118721,2025-12-05,4868.8234
118721,2025-12-08,4858.8911
118721,2025-12-09,4861.5197
118721,2025-12-10,4856.8956
118721,2025-12-11,4861.2068
118721,2025-12-12,4862.0211
118721,2025-12-15,4863.7863
118721,2025-12-16,4868.4471
118721,2025-12-17,4865.1921
118721,2025-12-18,4868.2435
118721,2025-12-19,4870.802
118721,2025-12-22,4871.1584
118721,2025-12-23,4867.8935
118721,2025-12-24,4872.0466
118721,2025-12-25,4876.7306
118721,2025-12-26,4878.5425
118721,2025-12-29,4874.5793
118721,2025-12-30,4873.2656
118721,2025-12-31,4874.2285
118721,2026-01-01,4878.8417
118721,2026-01-02,4872.3745
118721,2026-01-05,4870.8842
118721,2026-01-06,4870.1792
118721,2026-01-07,4871.0301
118721,2026-01-08,4865.9477
118721,2026-01-09,4866.1443
118721,2026-01-12,4865.8886
118721,2026-01-13,4862.0949
118721,2026-01-14,4862.7754
118721,2026-01-15,4861.3981
118721,2026-01-16,4865.0613
118721,2026-01-19,4862.009
118721,2026-01-20,4863.6999
118721,2026-01-21,4861.0227
118721,2026-01-22,4859.3611
118721,2026-01-23,4862.0591
118721,2026-01-26,4864.4544
118721,2026-01-27,4863.6806
118721,2026-01-28,4863.6248
118721,2026-01-29,4857.8095
118721,2026-01-30,4865.8768
118721,2026-02-02,4870.477
118721,2026-02-03,4874.9061
118721,2026-02-04,4868.3879
118721,2026-02-05,4866.7446
118721,2026-02-06,4866.3718
118721,2026-02-09,4858.2297
118721,2026-02-10,4863.8064
118721,2026-02-11,4872.1324
118721,2026-02-12,4883.4351
118721,2026-02-13,4879.5872
118721,2026-02-16,4881.4183
118721,2026-02-17,4889.1346
118721,2026-02-18,4889.1557
118721,2026-02-19,4887.6447
118721,2026-02-20,4879.785
118721,2026-02-23,4886.5706
118721,2026-02-24,4887.737
118721,2026-02-25,4885.4328
118721,2026-02-26,4888.0797
118721,2026-02-27,4890.0885
118721,2026-03-02,4892.1726
118721,2026-03-03,4892.3724
118721,2026-03-04,4901.5715
118721,2026-03-05,4902.1806
118721,2026-03-06,4911.3833
118721,2026-03-09,4915.4207
118721,2026-03-10,4918.4147
118721,2026-03-11,4919.1262
118721,2026-03-12,4925.1861
118721,2026-03-13,4927.013
118721,2026-03-16,4923.6912
118721,2026-03-17,4920.2074
118721,2026-03-18,4923.5552
118721,2026-03-19,4920.3577
118721,2026-03-20,4921.3206
118721,2026-03-23,4927.7927
118721,2026-03-24,4930.5617
118721,2026-03-25,4928.2729
118721,2026-03-26,4936.4929
118721,2026-03-27,4940.4708
118721,2026-03-30,4946.7735
118721,2026-03-31,4936.8324
118721,2026-04-01,4939.7391
118721,2026-04-02,4945.1733
118721,2026-04-03,4954.8571
118721,2026-04-06,4948.8821
118721,2026-04-07,4956.1275
118721,2026-04-08,4965.5556
118721,2026-04-09,4956.8195
118721,2026-04-10,4960.4703
118721,2026-04-13,4964.8135
118721,2026-04-14,4964.4706
118721,2026-04-15,4963.318
118721,2026-04-16,4967.913
118721,2026-04-17,4966.1392
118721,2026-04-20,4966.3413
118721,2026-04-21,4971.6571
118721,2026-04-22,4981.66
118721,2026-04-23,4985.625
118721,2026-04-24,4987.5765
118721,2026-04-27,4986.2874
118721,2026-04-28,4982.5344
118721,2026-04-29,4989.3481
118721,2026-04-30,4989.8694
118721,2026-05-01,4996.8983
118721,2026-05-04,4996.5405
118721,2026-05-05,4994.5851
118721,2026-05-06,4997.9751
118721,2026-05-07,4998.8817
118721,2026-05-08,4994.1448
118721,2026-05-11,5004.5092
118721,2026-05-12,5002.6623
118721,2026-05-13,5008.5931
118721,2026-05-14,5014.1015
118721,2026-05-15,5009.0797
118721,2026-05-18,5005.3507
118721,2026-05-19,5005.1326
118721,2026-05-20,5002.091
118721,2026-05-21,5012.0171
118721,2026-05-22,5012.3066
118721,2026-05-25,5018.0591
118721,2026-05-26,5021.9309
118721,2026-05-27,5024.5522
118721,2026-05-28,5026.0508
118721,2026-05-29,5033.5651
120310,2022-01-03,27.9159
120310,2022-01-04,28.117
120310,2022-01-05,27.9806
120310,2022-01-06,28.0764
120310,2022-01-07,27.9269
120310,2022-01-10,27.9
120310,2022-01-11,27.9187
120310,2022-01-12,27.8727
120310,2022-01-13,27.8607
120310,2022-01-14,27.7144
120310,2022-01-17,27.6132
120310,2022-01-18,27.6765
120310,2022-01-19,27.688
120310,2022-01-20,27.6197
120310,2022-01-21,27.7743
120310,2022-01-24,27.647
120310,2022-01-25,27.6152
120310,2022-01-26,27.5676
120310,2022-01-27,27.6436
120310,2022-01-28,27.6572
120310,2022-01-31,27.6535
120310,2022-02-01,27.4577
120310,2022-02-02,27.5609
120310,2022-02-03,27.5451
120310,2022-02-04,27.566
120310,2022-02-07,27.4917
120310,2022-02-08,27.4002
120310,2022-02-09,27.5727
120310,2022-02-10,27.3853
120310,2022-02-11,27.278
120310,2022-02-14,27.4477
120310,2022-02-15,27.5262
120310,2022-02-16,27.4985
120310,2022-02-17,27.6439
120310,2022-02-18,27.7015
120310,2022-02-21,27.7355
120310,2022-02-22,27.7688
120310,2022-02-23,27.8287
120310,2022-02-24,27.8933
120310,2022-02-25,28.1466
120310,2022-02-28,28.1331
120310,2022-03-01,28.123
120310,2022-03-02,27.9922
120310,2022-03-03,27.9947
120310,2022-03-04,28.2117
120310,2022-03-07,28.3311
120310,2022-03-08,28.278
120310,2022-03-09,28.2898
120310,2022-03-10,28.1515
120310,2022-03-11,28.0507
120310,2022-03-14,28.0759
120310,2022-03-15,28.0287
120310,2022-03-16,27.9199
120310,2022-03-17,27.9829
120310,2022-03-18,27.9821
120310,2022-03-21,27.8149
120310,2022-03-22,27.5923
120310,2022-03-23,27.5376
120310,2022-03-24,27.3709
120310,2022-03-25,27.1744
120310,2022-03-28,27.3052
120310,2022-03-29,27.3027
120310,2022-03-30,27.2818
120310,2022-03-31,27.2694
120310,2022-04-01,27.1534
120310,2022-04-04,27.2061
120310,2022-04-05,27.2
120310,2022-04-06,27.1256
120310,2022-04-07,27.0678
120310,2022-04-08,26.9429
120310,2022-04-11,26.9072
120310,2022-04-12,26.8894
120310,2022-04-13,26.8509
120310,2022-04-14,26.8648
120310,2022-04-15,26.8644
120310,2022-04-18,26.8972
120310,2022-04-19,27.0066
120310,2022-04-20,27.0787
120310,2022-04-21,27.1902
120310,2022-04-22,27.1061
120310,2022-04-25,27.059
120310,2022-04-26,27.1378
120310,2022-04-27,27.2188
120310,2022-04-28,27.153
120310,2022-04-29,27.2275
120310,2022-05-02,27.1328
120310,2022-05-03,27.1931
120310,2022-05-04,27.1984
120310,2022-05-05,27.0558
120310,2022-05-06,27.0169
120310,2022-05-09,27.2608
120310,2022-05-10,27.291
120310,2022-05-11,27.5503
120310,2022-05-12,27.3993
120310,2022-05-13,27.4898
120310,2022-05-16,27.2193
120310,2022-05-17,27.2274
120310,2022-05-18,27.3042
120310,2022-05-19,27.4038
120310,2022-05-20,27.3244
120310,2022-05-23,27.4461
120310,2022-05-24,27.3957
120310,2022-05-25,27.3858
120310,2022-05-26,27.3465
120310,2022-05-27,27.2304
120310,2022-05-30,27.4094
120310,2022-05-31,27.4229
120310,2022-06-01,27.5503
120310,2022-06-02,27.6736
120310,2022-06-03,27.5747
120310,2022-06-06,27.717
120310,2022-06-07,27.7811
120310,2022-06-08,27.6737
120310,2022-06-09,27.7316
120310,2022-06-10,27.6264
120310,2022-06-13,27.8122
120310,2022-06-14,27.911
120310,2022-06-15,27.9113
120310,2022-06-16,28.0608
120310,2022-06-17,27.8916
120310,2022-06-20,27.8163
120310,2022-06-21,27.7965
120310,2022-06-22,28.0534
120310,2022-06-23,27.9416
120310,2022-06-24,27.7591
120310,2022-06-27,27.607
120310,2022-06-28,27.7153
120310,2022-06-29,27.6576
120310,2022-06-30,27.6483
120310,2022-07-01,27.7409
120310,2022-07-04,27.7316
120310,2022-07-05,27.7625
120310,2022-07-06,27.8302
120310,2022-07-07,27.7905
120310,2022-07-08,27.7803
120310,2022-07-11,27.8155
120310,2022-07-12,27.9203
120310,2022-07-13,27.8401
120310,2022-07-14,27.5121
120310,2022-07-15,27.595
120310,2022-07-18,27.7056
120310,2022-07-19,27.7361
120310,2022-07-20,27.7741
120310,2022-07-21,27.7197
120310,2022-07-22,27.7834
120310,2022-07-25,27.8864
120310,2022-07-26,27.901
120310,2022-07-27,28.1874
120310,2022-07-28,28.0195
120310,2022-07-29,28.0461
120310,2022-08-01,27.9227
120310,2022-08-02,28.0293
120310,2022-08-03,27.8603
120310,2022-08-04,27.7199
120310,2022-08-05,27.658
120310,2022-08-08,27.6956
120310,2022-08-09,27.6379
120310,2022-08-10,27.5814
120310,2022-08-11,27.5696
120310,2022-08-12,27.5511
120310,2022-08-15,27.7233
120310,2022-08-16,27.8076
120310,2022-08-17,27.7797
120310,2022-08-18,28.021
120310,2022-08-19,28.0845
120310,2022-08-22,27.984
120310,2022-08-23,28.021
120310,2022-08-24,28.0894
120310,2022-08-25,28.0205
120310,2022-08-26,27.9109
120310,2022-08-29,27.9288
120310,2022-08-30,27.8969
120310,2022-08-31,28.0702
120310,2022-09-01,28.1618
120310,2022-09-02,28.098
120310,2022-09-05,28.1542
120310,2022-09-06,28.3053
120310,2022-09-07,28.1559
120310,2022-09-08,28.0491
120310,2022-09-09,28.0562
120310,2022-09-12,28.0686
120310,2022-09-13,28.0711
120310,2022-09-14,28.0445
120310,2022-09-15,28.0163
120310,2022-09-16,28.0677
120310,2022-09-19,28.2034
120310,2022-09-20,28.1575
120310,2022-09-21,28.4405
120310,2022-09-22,28.672
120310,2022-09-23,28.833
120310,2022-09-26,28.9134
120310,2022-09-27,29.1542
120310,2022-09-28,29.1291
120310,2022-09-29,29.0407
120310,2022-09-30,28.9883
120310,2022-10-03,28.8806
120310,2022-10-04,28.9033
120310,2022-10-05,28.9465
120310,2022-10-06,28.9784
120310,2022-10-07,28.9856
120310,2022-10-10,29.0096
120310,2022-10-11,29.2198
120310,2022-10-12,29.3009
120310,2022-10-13,29.4178
120310,2022-10-14,29.449
120310,2022-10-17,29.2674
120310,2022-10-18,29.0638
120310,2022-10-19,29.3146
120310,2022-10-20,29.2609
120310,2022-10-21,29.1975
120310,2022-10-24,29.2348
120310,2022-10-25,29.3079
120310,2022-10-26,29.396
120310,2022-10-27,29.6134
120310,2022-10-28,29.8
120310,2022-10-31,29.7122
120310,2022-11-01,29.8361
120310,2022-11-02,29.7992
120310,2022-11-03,29.7917
120310,2022-11-04,29.6702
120310,2022-11-07,29.4781
120310,2022-11-08,29.4831
120310,2022-11-09,29.3791
120310,2022-11-10,29.4969
120310,2022-11-11,29.4725
120310,2022-11-14,29.5177
120310,2022-11-15,29.6879
120310,2022-11-16,29.5204
120310,2022-11-17,29.4436
120310,2022-11-18,29.4737
120310,2022-11-21,29.5193
120310,2022-11-22,29.6584
120310,2022-11-23,29.7701
120310,2022-11-24,29.7905
120310,2022-11-25,29.8355
120310,2022-11-28,29.8839
120310,2022-11-29,29.7171
120310,2022-11-30,29.7074
120310,2022-12-01,29.7457
120310,2022-12-02,29.8091
120310,2022-12-05,29.7078
120310,2022-12-06,29.5659
120310,2022-12-07,29.5469
120310,2022-12-08,29.7882
120310,2022-12-09,29.6995
120310,2022-12-12,29.8478
120310,2022-12-13,30.0459
120310,2022-12-14,30.0603
120310,2022-12-15,29.9875
120310,2022-12-16,30.0579
120310,2022-12-19,30.0903
120310,2022-12-20,29.9959
120310,2022-12-21,29.9257
120310,2022-12-22,29.9889
120310,2022-12-23,30.1098
120310,2022-12-26,30.0799
120310,2022-12-27,30.0806
120310,2022-12-28,30.17
120310,2022-12-29,30.1581
120310,2022-12-30,30.131
120310,2023-01-02,30.0489
120310,2023-01-03,29.965
120310,2023-01-04,30.2938
120310,2023-01-05,30.279
120310,2023-01-06,30.4534
120310,2023-01-09,30.6676
120310,2023-01-10,30.6542
120310,2023-01-11,30.7085
120310,2023-01-12,30.7302
120310,2023-01-13,30.5412
120310,2023-01-16,30.3607
120310,2023-01-17,30.3757
120310,2023-01-18,30.3331
120310,2023-01-19,30.5716
120310,2023-01-20,30.5518
120310,2023-01-23,30.7993
120310,2023-01-24,30.7498
120310,2023-01-25,30.9941
120310,2023-01-26,31.0661
120310,2023-01-27,31.1454
120310,2023-01-30,31.0909
120310,2023-01-31,31.1719
120310,2023-02-01,31.3922
120310,2023-02-02,31.3834
120310,2023-02-03,31.3501
120310,2023-02-06,31.3285
120310,2023-02-07,31.5408
120310,2023-02-08,31.6581
120310,2023-02-09,31.8509
120310,2023-02-10,31.9003
120310,2023-02-13,31.9148
120310,2023-02-14,31.9784
120310,2023-02-15,32.1249
120310,2023-02-16,32.1027
120310,2023-02-17,32.288
120310,2023-02-20,32.3448
120310,2023-02-21,32.0431
120310,2023-02-22,32.1659
120310,2023-02-23,32.0118
120310,2023-02-24,32.1313
120310,2023-02-27,32.2567
120310,2023-02-28,32.3089
120310,2023-03-01,32.3888
120310,2023-03-02,32.5408
120310,2023-03-03,32.486
120310,2023-03-06,32.5987
120310,2023-03-07,32.7601
120310,2023-03-08,33.0005
120310,2023-03-09,32.8643
120310,2023-03-10,32.9278
120310,2023-03-13,32.811
120310,2023-03-14,32.689
120310,2023-03-15,32.7457
120310,2023-03-16,32.7656
120310,2023-03-17,32.9254
120310,2023-03-20,32.8896
120310,2023-03-21,32.8817
120310,2023-03-22,32.9193
120310,2023-03-23,32.8157
120310,2023-03-24,32.7305
120310,2023-03-27,32.8864
120310,2023-03-28,32.8239
120310,2023-03-29,32.989
120310,2023-03-30,33.0789
120310,2023-03-31,32.884
120310,2023-04-03,32.9636
120310,2023-04-04,33.0423
120310,2023-04-05,33.108
120310,2023-04-06,33.0991
120310,2023-04-07,32.9844
120310,2023-04-10,33.1719
120310,2023-04-11,33.1683
120310,2023-04-12,33.0609
120310,2023-04-13,33.1313
120310,2023-04-14,33.0427
120310,2023-04-17,32.9271
120310,2023-04-18,32.8874
120310,2023-04-19,32.8097
120310,2023-04-20,32.6997
120310,2023-04-21,32.815
120310,2023-04-24,32.8098
120310,2023-04-25,32.9839
120310,2023-04-26,32.881
120310,2023-04-27,32.6635
120310,2023-04-28,32.6927
120310,2023-05-01,32.9451
120310,2023-05-02,33.0249
120310,2023-05-03,33.4595
120310,2023-05-04,33.5139
120310,2023-05-05,33.5554
120310,2023-05-08,33.2761
120310,2023-05-09,33.343
120310,2023-05-10,33.3754
120310,2023-05-11,33.331
120310,2023-05-12,33.3226
120310,2023-05-15,33.3235
120310,2023-05-16,33.3094
120310,2023-05-17,33.5978
120310,2023-05-18,33.5579
120310,2023-05-19,33.5906
120310,2023-05-22,33.5464
120310,2023-05-23,33.6615
120310,2023-05-24,33.6953
120310,2023-05-25,33.6676
120310,2023-05-26,33.4182
120310,2023-05-29,33.4607
120310,2023-05-30,33.4292
120310,2023-05-31,33.4311
120310,2023-06-01,33.2829
120310,2023-06-02,33.4836
120310,2023-06-05,33.6083
120310,2023-06-06,33.8107
120310,2023-06-07,33.9758
120310,2023-06-08,34.0665
120310,2023-06-09,33.9209
120310,2023-06-12,34.1811
120310,2023-06-13,34.0645
120310,2023-06-14,34.0381
120310,2023-06-15,34.1444
120310,2023-06-16,34.2579
120310,2023-06-19,34.3465
120310,2023-06-20,34.3018
120310,2023-06-21,34.2287
120310,2023-06-22,34.5859
120310,2023-06-23,34.5908
120310,2023-06-26,34.5787
120310,2023-06-27,34.4903
120310,2023-06-28,34.5343
120310,2023-06-29,34.5719
120310,2023-06-30,34.58
120310,2023-07-03,34.643
120310,2023-07-04,34.8977
120310,2023-07-05,34.8251
120310,2023-07-06,34.8414
120310,2023-07-07,34.7615
120310,2023-07-10,34.8128
120310,2023-07-11,34.744
120310,2023-07-12,34.6813
120310,2023-07-13,34.4892
120310,2023-07-14,34.513
120310,2023-07-17,34.5826
120310,2023-07-18,34.8502
120310,2023-07-19,34.926
120310,2023-07-20,34.8736
120310,2023-07-21,34.6943
120310,2023-07-24,34.5351
120310,2023-07-25,34.3664
120310,2023-07-26,34.6348
120310,2023-07-27,34.685
120310,2023-07-28,34.6145
120310,2023-07-31,34.4919
120310,2023-08-01,34.384
120310,2023-08-02,34.3105
120310,2023-08-03,34.5013
120310,2023-08-04,34.5074
120310,2023-08-07,34.3179
120310,2023-08-08,34.6453
120310,2023-08-09,34.4976
120310,2023-08-10,34.4263
120310,2023-08-11,34.617
120310,2023-08-14,34.6848
120310,2023-08-15,34.6299
120310,2023-08-16,34.4696
120310,2023-08-17,34.3466
120310,2023-08-18,34.2323
120310,2023-08-21,34.2435
120310,2023-08-22,34.2798
120310,2023-08-23,34.2696
120310,2023-08-24,34.2745
120310,2023-08-25,34.1406
120310,2023-08-28,34.1908
120310,2023-08-29,34.3761
120310,2023-08-30,34.364
120310,2023-08-31,34.3491
120310,2023-09-01,34.3707
120310,2023-09-04,34.5347
120310,2023-09-05,34.4214
120310,2023-09-06,34.6314
120310,2023-09-07,34.7001
120310,2023-09-08,34.7144
120310,2023-09-11,34.8932
120310,2023-09-12,34.7386
120310,2023-09-13,34.8214
120310,2023-09-14,34.8917
120310,2023-09-15,34.7716
120310,2023-09-18,34.846
120310,2023-09-19,34.8958
120310,2023-09-20,34.8813
120310,2023-09-21,35.012
120310,2023-09-22,34.9424
120310,2023-09-25,34.9906
120310,2023-09-26,34.9826
120310,2023-09-27,34.907
120310,2023-09-28,34.9876
120310,2023-09-29,34.9689
120310,2023-10-02,34.7733
120310,2023-10-03,34.5331
120310,2023-10-04,34.6524
120310,2023-10-05,34.4935
120310,2023-10-06,34.5423
120310,2023-10-09,34.5602
120310,2023-10-10,34.5195
120310,2023-10-11,34.8
120310,2023-10-12,34.8353
120310,2023-10-13,34.951
120310,2023-10-16,35.0012
120310,2023-10-17,34.9792
120310,2023-10-18,34.987
120310,2023-10-19,35.2015
120310,2023-10-20,35.3652
120310,2023-10-23,35.6518
120310,2023-10-24,35.6941
120310,2023-10-25,35.5795
120310,2023-10-26,35.5274
120310,2023-10-27,35.3692
120310,2023-10-30,35.4882
120310,2023-10-31,35.4156
120310,2023-11-01,34.9933
120310,2023-11-02,35.3486
120310,2023-11-03,35.2784
120310,2023-11-06,35.2076
120310,2023-11-07,35.4535
120310,2023-11-08,35.2927
120310,2023-11-09,35.4636
120310,2023-11-10,35.3908
120310,2023-11-13,35.214
120310,2023-11-14,35.4647
120310,2023-11-15,35.6062
120310,2023-11-16,35.7478
120310,2023-11-17,35.8111
120310,2023-11-20,35.9075
120310,2023-11-21,35.7412
120310,2023-11-22,35.7678
120310,2023-11-23,35.6456
120310,2023-11-24,35.4582
120310,2023-11-27,35.527
120310,2023-11-28,35.7022
120310,2023-11-29,35.658
120310,2023-11-30,35.6384
120310,2023-12-01,35.4868
120310,2023-12-04,35.4984
120310,2023-12-05,35.6169
120310,2023-12-06,35.7402
120310,2023-12-07,35.8288
120310,2023-12-08,35.7508
120310,2023-12-11,35.6685
120310,2023-12-12,35.7926
120310,2023-12-13,35.9195
120310,2023-12-14,35.9055
120310,2023-12-15,35.855
120310,2023-12-18,36.033
120310,2023-12-19,35.9919
120310,2023-12-20,36.11
120310,2023-12-21,36.101
120310,2023-12-22,35.9604
120310,2023-12-25,36.2031
120310,2023-12-26,36.2312
120310,2023-12-27,36.139
120310,2023-12-28,35.9487
120310,2023-12-29,35.7739
120310,2024-01-01,35.7312
120310,2024-01-02,36.017
120310,2024-01-03,35.9435
120310,2024-01-04,36.1623
120310,2024-01-05,36.1541
120310,2024-01-08,35.9941
120310,2024-01-09,35.9366
120310,2024-01-10,35.7632
120310,2024-01-11,35.6514
120310,2024-01-12,35.5357
120310,2024-01-15,35.2757
120310,2024-01-16,35.4996
120310,2024-01-17,35.5402
120310,2024-01-18,35.4532
120310,2024-01-19,35.4952
120310,2024-01-22,35.3871
120310,2024-01-23,35.0196
120310,2024-01-24,35.4441
120310,2024-01-25,35.4816
120310,2024-01-26,35.4085
120310,2024-01-29,35.1452
120310,2024-01-30,34.9456
120310,2024-01-31,35.1872
120310,2024-02-01,35.4091
120310,2024-02-02,35.5263
120310,2024-02-05,35.3785
120310,2024-02-06,35.6027
120310,2024-02-07,35.6773
120310,2024-02-08,35.7814
120310,2024-02-09,35.8559
120310,2024-02-12,35.6504
120310,2024-02-13,35.4902
120310,2024-02-14,35.4283
120310,2024-02-15,35.5301
120310,2024-02-16,35.3445
120310,2024-02-19,35.3302
120310,2024-02-20,35.3158
120310,2024-02-21,35.4382
120310,2024-02-22,35.5444
120310,2024-02-23,35.4114
120310,2024-02-26,35.6268
120310,2024-02-27,35.4717
120310,2024-02-28,35.6372
120310,2024-02-29,35.5694
120310,2024-03-01,35.6033
120310,2024-03-04,35.6461
120310,2024-03-05,35.6849
120310,2024-03-06,35.7918
120310,2024-03-07,35.8585
120310,2024-03-08,35.9815
120310,2024-03-11,36.0591
120310,2024-03-12,35.8875
120310,2024-03-13,35.9369
120310,2024-03-14,35.8665
120310,2024-03-15,35.7181
120310,2024-03-18,35.6873
120310,2024-03-19,35.7241
120310,2024-03-20,35.7704
120310,2024-03-21,35.9321
120310,2024-03-22,36.1307
120310,2024-03-25,36.19
120310,2024-03-26,36.2757
120310,2024-03-27,36.3003
120310,2024-03-28,36.4225
120310,2024-03-29,36.5043
120310,2024-04-01,36.5072
120310,2024-04-02,36.8323
120310,2024-04-03,36.7628
120310,2024-04-04,36.9876
120310,2024-04-05,36.7983
120310,2024-04-08,36.929
120310,2024-04-09,37.1522
120310,2024-04-10,36.8798
120310,2024-04-11,36.9113
120310,2024-04-12,37.0279
120310,2024-04-15,37.0762
120310,2024-04-16,37.1434
120310,2024-04-17,37.1746
120310,2024-04-18,37.023
120310,2024-04-19,37.3847
120310,2024-04-22,37.3205
120310,2024-04-23,37.3965
120310,2024-04-24,37.3108
120310,2024-04-25,36.9823
120310,2024-04-26,36.8565
120310,2024-04-29,36.6541
120310,2024-04-30,36.825
120310,2024-05-01,36.7466
120310,2024-05-02,36.682
120310,2024-05-03,36.5367
120310,2024-05-06,36.5613
120310,2024-05-07,36.4674
120310,2024-05-08,36.623
120310,2024-05-09,36.6782
120310,2024-05-10,36.6052
120310,2024-05-13,36.7406
120310,2024-05-14,36.7527
120310,2024-05-15,36.7668
120310,2024-05-16,36.5626
120310,2024-05-17,36.5631
120310,2024-05-20,36.621
120310,2024-05-21,36.8273
120310,2024-05-22,36.7275
120310,2024-05-23,37.0731
120310,2024-05-24,37.1667
120310,2024-05-27,36.9519
120310,2024-05-28,36.8379
120310,2024-05-29,37.0583
120310,2024-05-30,37.2536
120310,2024-05-31,37.2674
120310,2024-06-03,37.3008
120310,2024-06-04,37.1382
120310,2024-06-05,37.3455
120310,2024-06-06,37.2091
120310,2024-06-07,37.3459
120310,2024-06-10,37.559
120310,2024-06-11,37.5774
120310,2024-06-12,37.734
120310,2024-06-13,38.0241
120310,2024-06-14,38.0762
120310,2024-06-17,38.0608
120310,2024-06-18,38.062
120310,2024-06-19,37.9602
120310,2024-06-20,37.8552
120310,2024-06-21,37.9335
120310,2024-06-24,37.9199
120310,2024-06-25,37.9809
120310,2024-06-26,37.7658
120310,2024-06-27,37.7631
120310,2024-06-28,37.9299
120310,2024-07-01,37.7714
120310,2024-07-02,37.7852
120310,2024-07-03,37.5161
120310,2024-07-04,37.3314
120310,2024-07-05,37.4631
120310,2024-07-08,37.4279
120310,2024-07-09,37.7118
120310,2024-07-10,37.7883
120310,2024-07-11,37.8797
120310,2024-07-12,37.7279
120310,2024-07-15,37.681
120310,2024-07-16,37.5818
120310,2024-07-17,37.4328
120310,2024-07-18,37.5434
120310,2024-07-19,37.6844
120310,2024-07-22,37.7557
120310,2024-07-23,37.6419
120310,2024-07-24,37.7029
120310,2024-07-25,37.4257
120310,2024-07-26,37.6348
120310,2024-07-29,37.4506
120310,2024-07-30,37.2939
120310,2024-07-31,37.3222
120310,2024-08-01,37.3638
120310,2024-08-02,37.3641
120310,2024-08-05,37.2093
120310,2024-08-06,37.389
120310,2024-08-07,37.148
120310,2024-08-08,36.9387
120310,2024-08-09,36.9338
120310,2024-08-12,36.7581
120310,2024-08-13,36.9488
120310,2024-08-14,36.7856
120310,2024-08-15,37.0257
120310,2024-08-16,37.19
120310,2024-08-19,37.3848
120310,2024-08-20,37.6781
120310,2024-08-21,37.7016
120310,2024-08-22,37.56
120310,2024-08-23,37.5557
120310,2024-08-26,37.4818
120310,2024-08-27,37.3866
120310,2024-08-28,37.4203
120310,2024-08-29,37.3848
120310,2024-08-30,37.2834
120310,2024-09-02,37.2579
120310,2024-09-03,37.3508
120310,2024-09-04,37.5048
120310,2024-09-05,37.2755
120310,2024-09-06,37.2414
120310,2024-09-09,37.2314
120310,2024-09-10,37.0664
120310,2024-09-11,37.0597
120310,2024-09-12,37.0927
120310,2024-09-13,37.1807
120310,2024-09-16,37.2032
120310,2024-09-17,37.0832
120310,2024-09-18,37.3927
120310,2024-09-19,37.5278
120310,2024-09-20,37.622
120310,2024-09-23,37.7844
120310,2024-09-24,37.8326
120310,2024-09-25,38.0385
120310,2024-09-26,38.0585
