investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV002276,2023-02-19,118989,SIP,500,Maharashtra,Pune,T30,26-35,Male,26.2,Mandate,Verified
INV002276,2025-04-09,119100,SIP,2500,Maharashtra,Pune,T30,26-35,Male,26.2,UPI,Verified
INV002276,2024-02-22,118550,SIP,1000,Maharashtra,Pune,T30,26-35,Female,26.2,Cheque,Verified
INV002276,2024-06-29,118901,Redemption,100000,Maharashtra,Pune,T30,26-35,Male,26.2,Mandate,Verified
INV002276,2025-11-21,122639,Redemption,50000,Maharashtra,Pune,T30,26-35,Male,26.2,UPI,Verified
INV002277,2026-01-23,125354,SIP,2500,Hyderabad,Hyderabad,T30,26-35,Male,20.9,UPI,Verified
INV002277,2023-08-23,119440,SIP,25000,Hyderabad,Hyderabad,T30,26-35,Male,20.9,Mandate,Verified
INV002277,2025-01-28,118430,SIP,25000,Hyderabad,Hyderabad,T30,26-35,Male,20.9,UPI,Verified
INV002277,2026-03-03,119775,SIP,500,Hyderabad,Hyderabad,T30,26-35,Male,20.9,Mandate,Verified
INV002277,2024-02-08,118901,SIP,2500,Hyderabad,Hyderabad,T30,26-35,Male,20.9,UPI,Verified
INV002277,2024-08-07,119270,SIP,2500,Hyderabad,Hyderabad,T30,26-35,Male,20.9,Net Banking,Verified
INV002277,2024-11-10,120716,Redemption,100000,Hyderabad,Hyderabad,T30,26-35,Female,20.9,Mandate,Verified
INV002277,2024-07-22,125354,SIP,2000,Hyderabad,Hyderabad,T30,26-35,Female,20.9,Net Banking,Pending
INV002277,2024-12-19,120200,SIP,1000,Hyderabad,Hyderabad,T30,26-35,Male,20.9,Net Banking,Verified
INV002277,2024-03-26,119350,SIP,25000,Hyderabad,Hyderabad,T30,26-35,Female,20.9,Cheque,Verified
INV002277,2023-03-16,120310,SIP,5000,Hyderabad,Hyderabad,T30,26-35,Female,20.9,UPI,Verified
INV002278,2023-12-18,118560,SIP,1000,Tamil Nadu,Coimbatore,B30,26-35,Male,20.3,Net Banking,Verified
INV002279,2025-08-09,118560,Lumpsum,10000,Madhya Pradesh,Bhopal,B30,18-25,Female,29.1,Net Banking,Verified
INV002279,2025-08-13,119830,SIP,25000,Madhya Pradesh,Bhopal,B30,18-25,Female,29.1,UPI,Verified
INV002279,2024-03-31,120760,Lumpsum,25000,Madhya Pradesh,Bhopal,B30,18-25,Female,29.1,UPI,Verified
INV002279,2022-01-29,118430,SIP,2500,Madhya Pradesh,Bhopal,B30,18-25,Male,29.1,UPI,Verified
INV002279,2025-12-04,120465,Lumpsum,100000,Madhya Pradesh,Bhopal,B30,18-25,Male,29.1,UPI,Verified
INV002279,2026-04-18,125497,SIP,25000,Madhya Pradesh,Bhopal,B30,18-25,Female,29.1,UPI,Verified
INV002279,2024-05-28,119440,SIP,2500,Madhya Pradesh,Bhopal,B30,18-25,Male,29.1,Net Banking,Pending
INV002279,2022-11-05,119092,SIP,5000,Madhya Pradesh,Bhopal,B30,18-25,Male,29.1,Net Banking,Verified
INV002279,2023-10-15,118650,SIP,500,Madhya Pradesh,Bhopal,B30,18-25,Female,29.1,Net Banking,Verified
INV002279,2022-11-23,120716,SIP,25000,Madhya Pradesh,Bhopal,B30,18-25,Male,29.1,Net Banking,Verified
INV002279,2024-08-26,119551,SIP,2000,Madhya Pradesh,Bhopal,B30,18-25,Female,29.1,UPI,Pending
INV002279,2023-12-26,120125,SIP,10000,Madhya Pradesh,Bhopal,B30,18-25,Male,29.1,Mandate,Verified
INV002279,2022-07-05,120760,Lumpsum,100000,Madhya Pradesh,Bhopal,B30,18-25,Female,29.1,UPI,Verified
INV002280,2025-03-15,119660,SIP,1000,Tamil Nadu,Coimbatore,B30,36-45,Male,29.9,Cheque,Verified
INV002280,2026-04-11,122639,SIP,2500,Tamil Nadu,Coimbatore,B30,36-45,Male,29.9,UPI,Verified
INV002280,2023-04-14,118989,SIP,2000,Tamil Nadu,Coimbatore,B30,36-45,Male,29.9,UPI,Verified
INV002280,2023-08-16,118770,SIP,10000,Tamil Nadu,Coimbatore,B30,36-45,Male,29.9,Net Banking,Verified
INV002280,2022-05-17,118770,SIP,10000,Tamil Nadu,Coimbatore,B30,36-45,Female,29.9,UPI,Verified
INV002280,2022-04-22,118560,SIP,500,Tamil Nadu,Coimbatore,B30,36-45,Male,29.9,Net Banking,Verified
INV002281,2023-10-07,120310,SIP,25000,Tamil Nadu,Coimbatore,B30,26-35,Female,7.3,Cheque,Verified
INV002281,2025-04-17,119440,SIP,10000,Tamil Nadu,Coimbatore,B30,26-35,Male,7.3,Net Banking,Verified
INV002281,2024-05-16,119830,SIP,25000,Tamil Nadu,Coimbatore,B30,26-35,Male,7.3,UPI,Verified
INV002281,2024-11-30,118834,SIP,2500,Tamil Nadu,Coimbatore,B30,26-35,Male,7.3,UPI,Verified
INV002281,2024-08-09,120125,SIP,10000,Tamil Nadu,Coimbatore,B30,26-35,Female,7.3,UPI,Pending
INV002281,2022-06-08,118989,SIP,10000,Tamil Nadu,Coimbatore,B30,26-35,Male,7.3,Net Banking,Verified
INV002281,2024-11-23,119598,SIP,5000,Tamil Nadu,Coimbatore,B30,26-35,Male,7.3,Net Banking,Verified
INV002281,2022-10-08,119775,SIP,2500,Tamil Nadu,Coimbatore,B30,26-35,Male,7.3,UPI,Verified
INV002281,2024-10-02,119350,SIP,5000,Tamil Nadu,Coimbatore,B30,26-35,Female,7.3,UPI,Verified
INV002281,2025-08-04,118825,SIP,25000,Tamil Nadu,Coimbatore,B30,26-35,Female,7.3,Mandate,Verified
INV002281,2025-10-19,119660,SIP,25000,Tamil Nadu,Coimbatore,B30,26-35,Female,7.3,Mandate,Verified
INV002281,2025-01-27,118721,Lumpsum,10000,Tamil Nadu,Coimbatore,B30,26-35,Male,7.3,Mandate,Verified
INV002282,2023-04-24,120847,Redemption,10000,Karnataka,Mysuru,B30,36-45,Female,30.3,UPI,Verified
INV002282,2026-04-02,119551,Lumpsum,500000,Karnataka,Mysuru,B30,36-45,Female,30.3,UPI,Verified
INV002282,2022-12-23,118430,SIP,1000,Karnataka,Mysuru,B30,36-45,Male,30.3,Net Banking,Verified
INV002282,2024-03-23,119830,SIP,2000,Karnataka,Mysuru,B30,36-45,Male,30.3,Mandate,Verified
INV002282,2022-08-08,120716,SIP,5000,Karnataka,Mysuru,B30,36-45,Male,30.3,UPI,Verified
INV002282,2022-12-29,118550,SIP,2000,Karnataka,Mysuru,B30,36-45,Male,30.3,UPI,Verified
INV002282,2022-04-11,125354,Lumpsum,200000,Karnataka,Mysuru,B30,36-45,Male,30.3,Net Banking,Verified
INV002282,2023-08-23,120760,SIP,2500,Karnataka,Mysuru,B30,36-45,Male,30.3,Mandate,Verified
INV002282,2024-06-16,120125,SIP,25000,Karnataka,Mysuru,B30,36-45,Female,30.3,Net Banking,Verified
INV002282,2024-08-17,119092,Lumpsum,200000,Karnataka,Mysuru,B30,36-45,Male,30.3,Mandate,Verified
INV002282,2023-11-09,120760,SIP,2500,Karnataka,Mysuru,B30,36-45,Male,30.3,Net Banking,Verified
INV002282,2025-10-21,119660,SIP,5000,Karnataka,Mysuru,B30,36-45,Female,30.3,UPI,Pending
INV002282,2025-05-28,125497,SIP,1000,Karnataka,Mysuru,B30,36-45,Male,30.3,Cheque,Verified
INV002282,2023-12-18,122639,Lumpsum,10000,Karnataka,Mysuru,B30,36-45,Female,30.3,UPI,Verified
INV002282,2024-11-09,119660,SIP,25000,Karnataka,Mysuru,B30,36-45,Female,30.3,Net Banking,Verified
INV002282,2023-12-25,120847,SIP,10000,Karnataka,Mysuru,B30,36-45,Male,30.3,UPI,Verified
INV002282,2025-07-16,119092,SIP,1000,Karnataka,Mysuru,B30,36-45,Male,30.3,Net Banking,Verified
INV002282,2022-05-07,120586,Redemption,50000,Karnataka,Mysuru,B30,36-45,Male,30.3,UPI,Verified
INV002283,2024-11-07,119100,Lumpsum,25000,Madhya Pradesh,Indore,B30,36-45,Male,18.2,Mandate,Verified
INV002284,2022-03-02,120716,SIP,25000,Uttar Pradesh,Kanpur,B30,26-35,Female,37.5,Mandate,Pending
INV002284,2025-10-19,118721,SIP,500,Uttar Pradesh,Kanpur,B30,26-35,Female,37.5,UPI,Pending
INV002284,2024-06-03,120200,SIP,10000,Uttar Pradesh,Kanpur,B30,26-35,Male,37.5,UPI,Pending
INV002284,2024-01-21,120594,Redemption,50000,Uttar Pradesh,Kanpur,B30,26-35,Female,37.5,UPI,Verified
INV002284,2025-04-03,125497,SIP,2500,Uttar Pradesh,Kanpur,B30,26-35,Male,37.5,Mandate,Verified
INV002284,2025-05-15,118901,Lumpsum,50000,Uttar Pradesh,Kanpur,B30,26-35,Female,37.5,UPI,Verified
INV002284,2024-04-27,118560,SIP,10000,Uttar Pradesh,Kanpur,B30,26-35,Male,37.5,UPI,Verified
INV002284,2026-03-17,118825,SIP,2000,Uttar Pradesh,Kanpur,B30,26-35,Male,37.5,UPI,Verified
INV002284,2022-02-13,118721,Redemption,50000,Uttar Pradesh,Kanpur,B30,26-35,Female,37.5,UPI,Verified
INV002284,2023-01-18,118834,SIP,2000,Uttar Pradesh,Kanpur,B30,26-35,Female,37.5,Net Banking,Verified
INV002284,2026-04-20,118989,SIP,25000,Uttar Pradesh,Kanpur,B30,26-35,Male,37.5,UPI,Verified
INV002284,2022-09-11,125497,SIP,25000,Uttar Pradesh,Kanpur,B30,26-35,Female,37.5,UPI,Verified
INV002284,2025-10-16,120900,SIP,2500,Uttar Pradesh,Kanpur,B30,26-35,Female,37.5,Mandate,Verified
INV002284,2025-11-12,118834,Lumpsum,100000,Uttar Pradesh,Kanpur,B30,26-35,Female,37.5,UPI,Verified
INV002285,2025-02-05,118901,SIP,25000,Tamil Nadu,Chennai,T30,26-35,Female,10.1,UPI,Verified
INV002285,2025-03-26,120760,SIP,10000,Tamil Nadu,Chennai,T30,26-35,Male,10.1,Mandate,Verified
INV002286,2022-08-06,120847,Lumpsum,10000,Karnataka,Mysuru,B30,36-45,Female,23.9,Net Banking,Verified
INV002286,2025-07-15,119830,Lumpsum,200000,Karnataka,Mysuru,B30,36-45,Female,23.9,UPI,Verified
INV002286,2026-04-03,119775,SIP,1000,Karnataka,Mysuru,B30,36-45,Male,23.9,UPI,Verified
INV002286,2023-12-21,119100,Redemption,10000,Karnataka,Mysuru,B30,36-45,Male,23.9,Cheque,Verified
INV002286,2023-10-05,120847,SIP,500,Karnataka,Mysuru,B30,36-45,Female,23.9,Mandate,Verified
INV002286,2023-08-08,118650,SIP,5000,Karnataka,Mysuru,B30,36-45,Male,23.9,Net Banking,Verified
INV002286,2022-08-02,120586,Redemption,5000,Karnataka,Mysuru,B30,36-45,Female,23.9,Mandate,Verified
INV002286,2024-11-12,120847,SIP,25000,Karnataka,Mysuru,B30,36-45,Female,23.9,UPI,Verified
INV002286,2024-07-20,118721,SIP,10000,Karnataka,Mysuru,B30,36-45,Male,23.9,UPI,Pending
INV002286,2025-07-19,125354,SIP,2500,Karnataka,Mysuru,B30,36-45,Male,23.9,Mandate,Verified
INV002286,2024-07-15,120503,SIP,10000,Karnataka,Mysuru,B30,36-45,Male,23.9,Mandate,Verified
INV002286,2024-08-13,120503,Redemption,50000,Karnataka,Mysuru,B30,36-45,Male,23.9,Cheque,Verified
INV002286,2024-03-18,118834,Lumpsum,200000,Karnataka,Mysuru,B30,36-45,Female,23.9,UPI,Verified
INV002287,2024-05-13,119270,Lumpsum,25000,Tamil Nadu,Coimbatore,B30,46-55,Female,29.8,Mandate,Verified
INV002287,2023-07-27,125497,Lumpsum,500000,Tamil Nadu,Coimbatore,B30,46-55,Female,29.8,Mandate,Verified
INV002287,2022-11-03,119100,SIP,10000,Tamil Nadu,Coimbatore,B30,46-55,Female,29.8,UPI,Verified
INV002287,2024-06-12,120465,Lumpsum,50000,Tamil Nadu,Coimbatore,B30,46-55,Male,29.8,Mandate,Verified
INV002287,2023-03-16,120900,Lumpsum,500000,Tamil Nadu,Coimbatore,B30,46-55,Male,29.8,UPI,Verified
INV002287,2026-03-06,119350,Lumpsum,100000,Tamil Nadu,Coimbatore,B30,46-55,Male,29.8,UPI,Verified
INV002287,2025-05-01,119100,Lumpsum,200000,Tamil Nadu,Coimbatore,B30,46-55,Male,29.8,Mandate,Verified
INV002287,2025-06-15,120125,SIP,500,Tamil Nadu,Coimbatore,B30,46-55,Male,29.8,Cheque,Verified
INV002287,2023-01-28,119100,Lumpsum,200000,Tamil Nadu,Coimbatore,B30,46-55,Female,29.8,Net Banking,Verified
INV002287,2024-09-19,119598,Lumpsum,50000,Tamil Nadu,Coimbatore,B30,46-55,Male,29.8,Cheque,Verified
INV002287,2025-06-26,118721,SIP,25000,Tamil Nadu,Coimbatore,B30,46-55,Male,29.8,Cheque,Verified
INV002287,2024-07-03,120847,SIP,10000,Tamil Nadu,Coimbatore,B30,46-55,Female,29.8,Net Banking,Verified
INV002287,2024-12-20,119100,SIP,2500,Tamil Nadu,Coimbatore,B30,46-55,Male,29.8,UPI,Verified
INV002287,2022-02-08,120465,Lumpsum,25000,Tamil Nadu,Coimbatore,B30,46-55,Female,29.8,UPI,Verified
INV002287,2022-07-19,120586,SIP,10000,Tamil Nadu,Coimbatore,B30,46-55,Female,29.8,Net Banking,Verified
INV002287,2023-01-16,118989,SIP,1000,Tamil Nadu,Coimbatore,B30,46-55,Male,29.8,UPI,Verified
INV002287,2023-10-31,119440,Lumpsum,100000,Tamil Nadu,Coimbatore,B30,46-55,Male,29.8,UPI,Pending
INV002287,2023-01-11,118834,SIP,1000,Tamil Nadu,Coimbatore,B30,46-55,Female,29.8,UPI,Pending
INV002287,2023-06-25,120503,SIP,25000,Tamil Nadu,Coimbatore,B30,46-55,Female,29.8,UPI,Verified
INV002287,2026-03-14,118834,SIP,2500,Tamil Nadu,Coimbatore,B30,46-55,Male,29.8,UPI,Verified
INV002287,2024-07-07,119775,SIP,2500,Tamil Nadu,Coimbatore,B30,46-55,Female,29.8,Mandate,Verified
INV002287,2024-12-02,118834,Lumpsum,50000,Tamil Nadu,Coimbatore,B30,46-55,Male,29.8,UPI,Verified
INV002287,2023-01-20,118770,SIP,10000,Tamil Nadu,Coimbatore,B30,46-55,Male,29.8,Net Banking,Verified
INV002288,2023-10-09,119100,Lumpsum,10000,Uttar Pradesh,Kanpur,B30,18-25,Male,28.0,Mandate,Verified
INV002288,2023-08-14,120760,SIP,1000,Uttar Pradesh,Kanpur,B30,18-25,Male,28.0,UPI,Verified
INV002288,2022-04-10,118770,Redemption,5000,Uttar Pradesh,Kanpur,B30,18-25,Female,28.0,Mandate,Verified
INV002288,2022-06-23,119350,Lumpsum,200000,Uttar Pradesh,Kanpur,B30,18-25,Female,28.0,Mandate,Verified
INV002288,2023-10-15,118721,SIP,25000,Uttar Pradesh,Kanpur,B30,18-25,Female,28.0,Net Banking,Verified
INV002288,2022-01-25,119100,Lumpsum,25000,Uttar Pradesh,Kanpur,B30,18-25,Male,28.0,Mandate,Verified
INV002288,2022-06-21,119598,Lumpsum,25000,Uttar Pradesh,Kanpur,B30,18-25,Female,28.0,Net Banking,Verified
INV002288,2025-03-02,118989,Lumpsum,50000,Uttar Pradesh,Kanpur,B30,18-25,Male,28.0,Cheque,Verified
INV002288,2026-02-11,119660,Lumpsum,200000,Uttar Pradesh,Kanpur,B30,18-25,Male,28.0,Mandate,Verified
INV002288,2026-03-10,118901,SIP,10000,Uttar Pradesh,Kanpur,B30,18-25,Female,28.0,UPI,Verified
INV002288,2026-04-02,118550,Lumpsum,500000,Uttar Pradesh,Kanpur,B30,18-25,Male,28.0,Mandate,Verified
INV002288,2022-03-22,118550,SIP,500,Uttar Pradesh,Kanpur,B30,18-25,Female,28.0,Mandate,Verified
INV002288,2022-12-05,122639,SIP,5000,Uttar Pradesh,Kanpur,B30,18-25,Male,28.0,Cheque,Verified
INV002288,2025-08-30,118901,SIP,5000,Uttar Pradesh,Kanpur,B30,18-25,Male,28.0,UPI,Verified
INV002289,2025-02-05,120586,SIP,2000,Maharashtra,Nagpur,B30,36-45,Male,37.3,Net Banking,Verified
INV002289,2025-09-24,118989,SIP,1000,Maharashtra,Nagpur,B30,36-45,Male,37.3,Mandate,Verified
INV002289,2025-07-01,120503,SIP,5000,Maharashtra,Nagpur,B30,36-45,Male,37.3,UPI,Verified
INV002289,2023-07-27,118721,SIP,500,Maharashtra,Nagpur,B30,36-45,Male,37.3,UPI,Verified
INV002289,2024-03-10,120125,SIP,500,Maharashtra,Nagpur,B30,36-45,Female,37.3,UPI,Verified
INV002289,2026-02-17,119440,SIP,2500,Maharashtra,Nagpur,B30,36-45,Male,37.3,UPI,Verified
INV002290,2022-01-29,119270,SIP,10000,Maharashtra,Mumbai,T30,26-35,Male,23.0,Net Banking,Verified
INV002290,2024-06-30,118632,SIP,1000,Maharashtra,Mumbai,T30,26-35,Female,23.0,Net Banking,Verified
INV002290,2024-02-05,120045,Lumpsum,10000,Maharashtra,Mumbai,T30,26-35,Male,23.0,Mandate,Verified
INV002290,2024-11-16,120594,SIP,500,Maharashtra,Mumbai,T30,26-35,Male,23.0,UPI,Verified
INV002290,2022-05-15,119440,SIP,500,Maharashtra,Mumbai,T30,26-35,Female,23.0,UPI,Verified
INV002290,2023-12-13,120900,Redemption,50000,Maharashtra,Mumbai,T30,26-35,Female,23.0,Net Banking,Verified
INV002290,2026-03-27,120310,SIP,500,Maharashtra,Mumbai,T30,26-35,Male,23.0,UPI,Verified
INV002290,2025-10-12,119775,SIP,5000,Maharashtra,Mumbai,T30,26-35,Female,23.0,Mandate,Verified
INV002290,2026-05-01,118550,Redemption,25000,Maharashtra,Mumbai,T30,26-35,Male,23.0,UPI,Verified
INV002290,2025-12-05,120465,SIP,1000,Maharashtra,Mumbai,T30,26-35,Female,23.0,UPI,Verified
INV002290,2025-08-05,120841,SIP,2500,Maharashtra,Mumbai,T30,26-35,Female,23.0,UPI,Verified
INV002290,2024-11-15,125497,SIP,500,Maharashtra,Mumbai,T30,26-35,Female,23.0,UPI,Verified
INV002290,2024-09-20,120310,Lumpsum,50000,Maharashtra,Mumbai,T30,26-35,Male,23.0,UPI,Verified
INV002290,2024-04-09,118834,SIP,10000,Maharashtra,Mumbai,T30,26-35,Male,23.0,Net Banking,Verified
INV002290,2024-11-04,118989,SIP,1000,Maharashtra,Mumbai,T30,26-35,Male,23.0,Net Banking,Verified
INV002290,2024-08-04,118825,SIP,2000,Maharashtra,Mumbai,T30,26-35,Female,23.0,UPI,Verified
INV002290,2022-06-12,120760,Lumpsum,50000,Maharashtra,Mumbai,T30,26-35,Male,23.0,UPI,Pending
INV002290,2022-06-10,119100,SIP,1000,Maharashtra,Mumbai,T30,26-35,Male,23.0,Mandate,Verified
INV002290,2024-05-19,119551,Lumpsum,500000,Maharashtra,Mumbai,T30,26-35,Female,23.0,UPI,Verified
INV002290,2026-04-04,120586,SIP,1000,Maharashtra,Mumbai,T30,26-35,Female,23.0,Net Banking,Verified
INV002290,2023-06-25,118721,SIP,2500,Maharashtra,Mumbai,T30,26-35,Male,23.0,Mandate,Verified
INV002291,2025-12-12,118834,SIP,2000,Pune,Pune,T30,46-55,Male,24.4,UPI,Verified
INV002291,2022-01-23,122639,SIP,1000,Pune,Pune,T30,46-55,Female,24.4,UPI,Verified
INV002291,2024-08-01,125354,Lumpsum,100000,Pune,Pune,T30,46-55,Female,24.4,UPI,Verified
INV002291,2025-03-24,119350,SIP,25000,Pune,Pune,T30,46-55,Female,24.4,UPI,Verified
INV002291,2023-10-20,120841,Lumpsum,25000,Pune,Pune,T30,46-55,Male,24.4,Mandate,Verified
INV002291,2026-05-05,119598,SIP,25000,Pune,Pune,T30,46-55,Male,24.4,Mandate,Verified
INV002291,2022-03-28,120586,SIP,2500,Pune,Pune,T30,46-55,Male,24.4,Net Banking,Verified
INV002291,2022-06-20,120847,SIP,2500,Pune,Pune,T30,46-55,Male,24.4,UPI,Verified
INV002291,2025-10-28,119350,SIP,2000,Pune,Pune,T30,46-55,Female,24.4,Net Banking,Verified
INV002291,2022-01-01,120310,Lumpsum,25000,Pune,Pune,T30,46-55,Male,24.4,UPI,Verified
INV002291,2022-02-23,118901,Lumpsum,100000,Pune,Pune,T30,46-55,Male,24.4,Cheque,Pending
INV002291,2024-05-29,119440,SIP,10000,Pune,Pune,T30,46-55,Female,24.4,UPI,Verified
INV002291,2024-11-30,119830,Lumpsum,50000,Pune,Pune,T30,46-55,Male,24.4,UPI,Verified
INV002291,2023-05-09,118430,SIP,5000,Pune,Pune,T30,46-55,Male,24.4,UPI,Verified
INV002291,2025-04-19,118721,Redemption,50000,Pune,Pune,T30,46-55,Male,24.4,Net Banking,Pending
INV002292,2023-02-01,119598,Lumpsum,50000,Gujarat,Ahmedabad,T30,56+,Female,21.4,Mandate,Verified
INV002292,2023-06-19,118550,Lumpsum,100000,Gujarat,Ahmedabad,T30,56+,Female,21.4,UPI,Verified
INV002292,2024-10-18,118901,SIP,10000,Gujarat,Ahmedabad,T30,56+,Male,21.4,Cheque,Verified
INV002292,2023-10-14,118650,SIP,500,Gujarat,Ahmedabad,T30,56+,Female,21.4,Mandate,Verified
INV002292,2022-02-08,120125,Lumpsum,50000,Gujarat,Ahmedabad,T30,56+,Male,21.4,UPI,Verified
INV002292,2024-11-19,119830,SIP,25000,Gujarat,Ahmedabad,T30,56+,Male,21.4,UPI,Verified
INV002292,2025-07-08,119660,Lumpsum,10000,Gujarat,Ahmedabad,T30,56+,Female,21.4,Net Banking,Pending
INV002292,2024-01-09,120503,SIP,2000,Gujarat,Ahmedabad,T30,56+,Female,21.4,UPI,Verified
INV002292,2024-08-24,118989,SIP,5000,Gujarat,Ahmedabad,T30,56+,Male,21.4,UPI,Verified
INV002293,2026-05-06,118632,SIP,5000,Maharashtra,Pune,T30,36-45,Male,32.6,UPI,Verified
INV002293,2023-03-16,120310,SIP,2500,Maharashtra,Pune,T30,36-45,Male,32.6,Net Banking,Verified
INV002293,2026-04-13,120125,SIP,5000,Maharashtra,Pune,T30,36-45,Male,32.6,UPI,Verified
INV002293,2023-11-19,119830,Lumpsum,200000,Maharashtra,Pune,T30,36-45,Male,32.6,UPI,Verified
INV002293,2022-02-24,119830,SIP,2500,Maharashtra,Pune,T30,36-45,Male,32.6,Net Banking,Verified
INV002293,2023-02-27,119598,Lumpsum,100000,Maharashtra,Pune,T30,36-45,Male,32.6,Net Banking,Verified
INV002294,2023-12-25,120503,SIP,25000,Rajasthan,Jodhpur,B30,26-35,Male,6.7,Net Banking,Verified
INV002294,2025-07-03,120900,SIP,25000,Rajasthan,Jodhpur,B30,26-35,Female,6.7,Cheque,Verified
INV002294,2024-05-03,119830,SIP,10000,Rajasthan,Jodhpur,B30,26-35,Male,6.7,Net Banking,Verified
INV002294,2022-08-14,120310,SIP,10000,Rajasthan,Jodhpur,B30,26-35,Male,6.7,UPI,Verified
INV002295,2022-09-21,118770,Lumpsum,200000,Uttar Pradesh,Kanpur,B30,26-35,Male,17.9,Mandate,Verified
INV002295,2026-03-29,119551,SIP,25000,Uttar Pradesh,Kanpur,B30,26-35,Male,17.9,Mandate,Verified
INV002295,2024-01-03,118430,SIP,1000,Uttar Pradesh,Kanpur,B30,26-35,Male,17.9,UPI,Pending
INV002295,2023-05-07,120200,Redemption,100000,Uttar Pradesh,Kanpur,B30,26-35,Male,17.9,Mandate,Verified
INV002295,2022-08-08,120594,SIP,2000,Uttar Pradesh,Kanpur,B30,26-35,Male,17.9,UPI,Verified
INV002295,2022-03-05,118550,SIP,2500,Uttar Pradesh,Kanpur,B30,26-35,Male,17.9,UPI,Verified
INV002295,2022-09-22,118632,SIP,25000,Uttar Pradesh,Kanpur,B30,26-35,Female,17.9,Net Banking,Verified
INV002295,2026-01-26,120900,SIP,2500,Uttar Pradesh,Kanpur,B30,26-35,Female,17.9,UPI,Verified
INV002295,2024-09-22,118560,SIP,10000,Uttar Pradesh,Kanpur,B30,26-35,Male,17.9,UPI,Verified
INV002295,2025-12-09,118650,Lumpsum,500000,Uttar Pradesh,Kanpur,B30,26-35,Male,17.9,Mandate,Verified
INV002295,2025-08-10,118430,SIP,25000,Uttar Pradesh,Kanpur,B30,26-35,Male,17.9,Mandate,Verified
INV002295,2026-02-15,119660,SIP,2000,Uttar Pradesh,Kanpur,B30,26-35,Female,17.9,UPI,Verified
INV002295,2022-10-10,120465,Redemption,25000,Uttar Pradesh,Kanpur,B30,26-35,Male,17.9,UPI,Verified
INV002295,2022-10-20,125497,SIP,25000,Uttar Pradesh,Kanpur,B30,26-35,Male,17.9,UPI,Verified
INV002295,2024-02-15,120200,SIP,500,Uttar Pradesh,Kanpur,B30,26-35,Male,17.9,Mandate,Verified
INV002295,2022-03-14,120200,Lumpsum,500000,Uttar Pradesh,Kanpur,B30,26-35,Male,17.9,Mandate,Verified
INV002295,2022-06-09,119830,SIP,500,Uttar Pradesh,Kanpur,B30,26-35,Female,17.9,UPI,Verified
INV002295,2025-10-20,119440,SIP,1000,Uttar Pradesh,Kanpur,B30,26-35,Female,17.9,Cheque,Verified
INV002296,2023-08-27,122639,SIP,25000,Maharashtra,Nagpur,B30,36-45,Male,26.5,UPI,Verified
INV002296,2025-04-22,120716,SIP,1000,Maharashtra,Nagpur,B30,36-45,Female,26.5,Net Banking,Verified
INV002296,2025-01-15,118560,SIP,2500,Maharashtra,Nagpur,B30,36-45,Male,26.5,Cheque,Verified
INV002296,2024-12-08,118632,Lumpsum,500000,Maharashtra,Nagpur,B30,36-45,Male,26.5,Net Banking,Verified
INV002296,2024-04-28,119660,SIP,25000,Maharashtra,Nagpur,B30,36-45,Female,26.5,UPI,Verified
INV002296,2022-04-03,120586,SIP,25000,Maharashtra,Nagpur,B30,36-45,Female,26.5,Mandate,Verified
INV002296,2023-04-19,119551,Lumpsum,50000,Maharashtra,Nagpur,B30,36-45,Male,26.5,Mandate,Verified
INV002296,2025-05-14,120503,Redemption,5000,Maharashtra,Nagpur,B30,36-45,Male,26.5,UPI,Verified
INV002296,2022-07-26,118560,Lumpsum,500000,Maharashtra,Nagpur,B30,36-45,Male,26.5,Mandate,Verified
INV002296,2026-04-11,118770,SIP,1000,Maharashtra,Nagpur,B30,36-45,Female,26.5,Mandate,Verified
INV002296,2024-11-16,118770,Lumpsum,50000,Maharashtra,Nagpur,B30,36-45,Male,26.5,UPI,Verified
INV002297,2024-06-17,120760,SIP,10000,West Bengal,Howrah,B30,18-25,Female,38.7,Mandate,Verified
INV002297,2024-12-08,118632,SIP,25000,West Bengal,Howrah,B30,18-25,Female,38.7,Cheque,Verified
INV002297,2022-05-12,118901,SIP,1000,West Bengal,Howrah,B30,18-25,Female,38.7,Net Banking,Verified
INV002297,2026-04-06,125497,Redemption,10000,West Bengal,Howrah,B30,18-25,Female,38.7,UPI,Verified
INV002297,2022-05-20,120200,SIP,5000,West Bengal,Howrah,B30,18-25,Female,38.7,Mandate,Verified
INV002297,2022-09-03,118430,SIP,500,West Bengal,Howrah,B30,18-25,Male,38.7,UPI,Verified
INV002298,2025-06-29,118834,Redemption,50000,Madhya Pradesh,Bhopal,B30,18-25,Male,25.0,UPI,Verified
INV002298,2024-03-13,118834,Lumpsum,50000,Madhya Pradesh,Bhopal,B30,18-25,Female,25.0,Net Banking,Pending
INV002298,2025-04-13,119270,Lumpsum,100000,Madhya Pradesh,Bhopal,B30,18-25,Male,25.0,Cheque,Verified
INV002298,2024-03-01,119551,Lumpsum,200000,Madhya Pradesh,Bhopal,B30,18-25,Female,25.0,Net Banking,Verified
INV002298,2024-10-14,118901,SIP,25000,Madhya Pradesh,Bhopal,B30,18-25,Female,25.0,Net Banking,Verified
